inventory_id,product_id,location_type,location_id,quantity_on_hand,quantity_reserved,last_restock_date,last_updated
5215,125,store,33,40,4,2025-12-20,2025-12-24 20:51:55
5216,91,store,33,199,2,2025-12-15,2025-12-24 20:51:55
5217,23,store,33,204,39,2025-12-14,2025-12-24 20:51:55
5218,90,store,33,126,6,2025-12-12,2025-12-24 20:51:55
5219,71,store,33,196,25,2025-11-28,2025-12-24 20:51:55
5220,126,store,33,69,13,2025-12-23,2025-12-24 20:51:55
5221,79,store,33,25,0,2025-12-16,2025-12-24 20:51:55
5222,103,store,33,197,7,2025-11-26,2025-12-24 20:51:55
5223,64,store,33,130,0,2025-12-18,2025-12-24 20:51:55
5224,57,store,33,198,12,2025-12-23,2025-12-24 20:51:55
5225,95,store,33,173,18,2025-12-09,2025-12-24 20:51:55
5226,106,store,33,117,1,2025-12-16,2025-12-24 20:51:55
5227,33,store,33,105,13,2025-11-29,2025-12-24 20:51:55
5228,140,store,33,65,1,2025-12-05,2025-12-24 20:51:55
5229,111,store,33,198,32,2025-12-11,2025-12-24 20:51:55
5230,7,store,33,95,7,2025-12-05,2025-12-24 20:51:55
5231,123,store,33,190,36,2025-12-23,2025-12-24 20:51:55
5232,54,store,33,200,13,2025-12-04,2025-12-24 20:51:55
5233,55,store,33,41,5,2025-12-15,2025-12-24 20:51:55
5234,148,store,33,100,3,2025-12-07,2025-12-24 20:51:55
5235,107,store,33,132,9,2025-12-23,2025-12-24 20:51:55
5236,21,store,33,54,9,2025-11-25,2025-12-24 20:51:55
5237,31,store,33,116,21,2025-11-27,2025-12-24 20:51:55
5238,51,store,33,74,3,2025-11-26,2025-12-24 20:51:55
5239,102,store,33,148,8,2025-12-08,2025-12-24 20:51:55
5240,3,store,33,121,12,2025-12-16,2025-12-24 20:51:55
5241,14,store,33,150,15,2025-11-25,2025-12-24 20:51:55
5242,53,store,33,145,15,2025-12-06,2025-12-24 20:51:55
5243,130,store,33,137,7,2025-12-03,2025-12-24 20:51:55
5244,56,store,33,181,24,2025-12-08,2025-12-24 20:51:55
5245,62,store,33,124,10,2025-12-10,2025-12-24 20:51:55
5246,19,store,33,54,8,2025-12-08,2025-12-24 20:51:55
5247,100,store,33,159,3,2025-12-19,2025-12-24 20:51:55
5248,20,store,33,30,1,2025-12-20,2025-12-24 20:51:55
5249,128,store,33,88,7,2025-12-01,2025-12-24 20:51:55
5250,99,store,33,165,13,2025-12-11,2025-12-24 20:51:55
5251,89,store,33,137,8,2025-12-01,2025-12-24 20:51:55
5252,131,store,33,128,0,2025-12-13,2025-12-24 20:51:55
5253,35,store,33,84,1,2025-12-18,2025-12-24 20:51:55
5254,37,store,33,103,4,2025-12-13,2025-12-24 20:51:55
5255,74,store,33,22,4,2025-12-12,2025-12-24 20:51:55
5256,146,store,33,11,1,2025-12-06,2025-12-24 20:51:55
5257,50,store,33,165,4,2025-12-10,2025-12-24 20:51:55
5258,82,store,33,162,9,2025-12-23,2025-12-24 20:51:55
5259,59,store,33,37,5,2025-12-07,2025-12-24 20:51:55
5260,75,store,33,161,22,2025-11-27,2025-12-24 20:51:55
5261,133,store,33,204,18,2025-12-15,2025-12-24 20:51:55
5262,76,store,33,73,10,2025-12-15,2025-12-24 20:51:55
5263,44,store,33,38,6,2025-12-17,2025-12-24 20:51:55
5264,70,store,33,90,16,2025-12-05,2025-12-24 20:51:55
5265,28,store,33,65,5,2025-11-27,2025-12-24 20:51:55
5266,145,store,33,68,9,2025-11-24,2025-12-24 20:51:55
5267,138,store,33,90,16,2025-12-02,2025-12-24 20:51:55
5268,120,store,33,170,28,2025-12-09,2025-12-24 20:51:55
5269,108,store,34,115,12,2025-12-09,2025-12-24 20:51:55
5270,139,store,34,26,4,2025-12-16,2025-12-24 20:51:55
5271,34,store,34,78,4,2025-12-06,2025-12-24 20:51:55
5272,84,store,34,109,5,2025-12-11,2025-12-24 20:51:55
5273,30,store,34,104,15,2025-12-10,2025-12-24 20:51:55
5274,31,store,34,66,9,2025-12-22,2025-12-24 20:51:55
5275,90,store,34,28,0,2025-11-25,2025-12-24 20:51:55
5276,40,store,34,181,11,2025-12-13,2025-12-24 20:51:55
5277,88,store,34,78,0,2025-11-27,2025-12-24 20:51:55
5278,26,store,34,46,6,2025-12-09,2025-12-24 20:51:55
5279,148,store,34,19,2,2025-12-12,2025-12-24 20:51:55
5280,105,store,34,100,16,2025-12-16,2025-12-24 20:51:55
5281,100,store,34,116,19,2025-12-11,2025-12-24 20:51:55
5282,13,store,34,149,21,2025-12-12,2025-12-24 20:51:55
5283,141,store,34,127,14,2025-11-27,2025-12-24 20:51:55
5284,121,store,34,141,10,2025-12-04,2025-12-24 20:51:55
5285,5,store,34,34,2,2025-12-08,2025-12-24 20:51:55
5286,52,store,34,124,4,2025-12-14,2025-12-24 20:51:55
5287,146,store,34,114,2,2025-12-14,2025-12-24 20:51:55
5288,87,store,34,71,10,2025-12-18,2025-12-24 20:51:55
5289,119,store,34,21,3,2025-12-20,2025-12-24 20:51:55
5290,71,store,34,11,0,2025-11-29,2025-12-24 20:51:55
5291,75,store,34,199,24,2025-11-24,2025-12-24 20:51:55
5292,140,store,34,194,35,2025-12-16,2025-12-24 20:51:55
5293,42,store,34,36,6,2025-12-03,2025-12-24 20:51:55
5294,104,store,34,137,19,2025-12-05,2025-12-24 20:51:55
5295,92,store,34,178,13,2025-11-28,2025-12-24 20:51:55
5296,150,store,34,112,16,2025-12-03,2025-12-24 20:51:55
5297,51,store,34,193,25,2025-11-28,2025-12-24 20:51:55
5298,144,store,34,175,15,2025-12-09,2025-12-24 20:51:55
5299,39,store,34,142,16,2025-12-05,2025-12-24 20:51:55
5300,147,store,34,118,15,2025-12-23,2025-12-24 20:51:55
5301,28,store,34,147,13,2025-12-15,2025-12-24 20:51:55
5302,145,store,34,170,6,2025-12-21,2025-12-24 20:51:55
5303,127,store,34,201,7,2025-11-26,2025-12-24 20:51:55
5304,23,store,34,89,16,2025-12-09,2025-12-24 20:51:55
5305,116,store,34,172,12,2025-11-24,2025-12-24 20:51:55
5306,86,store,34,36,0,2025-12-14,2025-12-24 20:51:55
5307,149,store,34,160,1,2025-12-07,2025-12-24 20:51:55
5308,15,store,34,114,22,2025-12-10,2025-12-24 20:51:55
5309,85,store,34,119,15,2025-12-09,2025-12-24 20:51:55
5310,9,store,34,32,0,2025-11-28,2025-12-24 20:51:55
5311,72,store,34,170,18,2025-12-08,2025-12-24 20:51:55
5312,94,store,34,24,2,2025-12-22,2025-12-24 20:51:55
5313,8,store,34,23,4,2025-12-16,2025-12-24 20:51:55
5314,61,store,34,62,1,2025-12-13,2025-12-24 20:51:55
5315,128,store,34,161,10,2025-11-30,2025-12-24 20:51:55
5316,106,store,34,74,0,2025-12-23,2025-12-24 20:51:55
5317,19,store,34,158,22,2025-12-10,2025-12-24 20:51:55
5318,74,store,34,168,33,2025-11-28,2025-12-24 20:51:55
5319,4,store,34,18,2,2025-12-15,2025-12-24 20:51:55
5320,57,store,34,68,1,2025-12-19,2025-12-24 20:51:55
5321,142,store,34,158,17,2025-12-02,2025-12-24 20:51:55
5322,43,store,34,129,24,2025-12-09,2025-12-24 20:51:55
5323,120,store,34,151,12,2025-11-27,2025-12-24 20:51:55
5324,44,store,34,199,31,2025-11-28,2025-12-24 20:51:55
5325,46,store,34,39,4,2025-11-28,2025-12-24 20:51:55
5326,47,store,34,16,0,2025-12-09,2025-12-24 20:51:55
5327,17,store,34,28,4,2025-12-08,2025-12-24 20:51:55
5328,101,store,34,35,2,2025-11-25,2025-12-24 20:51:55
5329,99,store,34,179,26,2025-12-17,2025-12-24 20:51:55
5330,115,store,34,44,8,2025-12-21,2025-12-24 20:51:55
5331,113,store,34,45,7,2025-12-03,2025-12-24 20:51:55
5332,37,store,34,196,23,2025-11-25,2025-12-24 20:51:55
5333,114,store,34,197,6,2025-12-03,2025-12-24 20:51:55
5334,134,store,34,188,21,2025-12-17,2025-12-24 20:51:55
5335,68,store,34,42,0,2025-12-20,2025-12-24 20:51:55
5336,103,store,34,154,13,2025-12-07,2025-12-24 20:51:55
5337,22,store,34,81,6,2025-11-28,2025-12-24 20:51:55
5338,64,store,34,129,15,2025-12-10,2025-12-24 20:51:55
5339,27,store,34,117,9,2025-12-15,2025-12-24 20:51:55
5340,123,store,34,188,15,2025-12-18,2025-12-24 20:51:55
5341,67,store,34,112,16,2025-12-10,2025-12-24 20:51:55
5342,32,store,34,183,28,2025-12-20,2025-12-24 20:51:55
5343,60,store,34,28,4,2025-11-24,2025-12-24 20:51:55
5344,97,store,34,142,7,2025-11-24,2025-12-24 20:51:55
5345,76,store,34,155,23,2025-12-04,2025-12-24 20:51:55
5346,21,store,34,125,16,2025-12-21,2025-12-24 20:51:55
5347,135,store,34,166,8,2025-11-24,2025-12-24 20:51:55
5348,93,store,34,22,1,2025-11-24,2025-12-24 20:51:55
5349,29,store,34,108,2,2025-12-04,2025-12-24 20:51:55
5350,137,store,34,165,21,2025-12-10,2025-12-24 20:51:55
5351,3,store,34,40,4,2025-12-08,2025-12-24 20:51:55
5352,48,store,34,172,11,2025-11-28,2025-12-24 20:51:55
5353,77,store,34,189,15,2025-12-16,2025-12-24 20:51:55
5354,98,store,34,42,7,2025-11-28,2025-12-24 20:51:55
5355,118,store,34,84,11,2025-12-02,2025-12-24 20:51:55
5356,112,store,34,189,29,2025-12-18,2025-12-24 20:51:55
5357,24,store,34,87,14,2025-12-22,2025-12-24 20:51:55
5358,73,store,34,72,5,2025-12-11,2025-12-24 20:51:55
5359,122,store,34,45,4,2025-12-02,2025-12-24 20:51:55
5360,56,store,34,135,18,2025-11-27,2025-12-24 20:51:55
5361,89,store,34,151,23,2025-11-30,2025-12-24 20:51:55
5362,58,store,34,144,21,2025-12-17,2025-12-24 20:51:55
5363,109,store,34,70,9,2025-12-16,2025-12-24 20:51:55
5364,11,store,34,36,2,2025-12-08,2025-12-24 20:51:55
5365,133,store,34,96,3,2025-12-17,2025-12-24 20:51:55
5366,125,store,34,116,0,2025-11-29,2025-12-24 20:51:55
5367,49,store,34,181,10,2025-12-14,2025-12-24 20:51:55
5368,130,store,34,171,28,2025-12-18,2025-12-24 20:51:55
5369,91,store,34,27,1,2025-12-12,2025-12-24 20:51:55
5370,16,store,34,187,8,2025-11-28,2025-12-24 20:51:55
5371,36,store,34,125,17,2025-12-03,2025-12-24 20:51:55
5372,33,store,34,85,11,2025-12-06,2025-12-24 20:51:55
5373,25,store,34,149,9,2025-12-12,2025-12-24 20:51:55
5374,132,store,34,65,9,2025-11-29,2025-12-24 20:51:55
5375,38,store,34,206,31,2025-12-21,2025-12-24 20:51:55
5376,50,store,34,159,13,2025-12-16,2025-12-24 20:51:55
5377,3,store,35,46,2,2025-12-12,2025-12-24 20:51:55
5378,64,store,35,71,0,2025-12-06,2025-12-24 20:51:55
5379,114,store,35,57,4,2025-12-11,2025-12-24 20:51:55
5380,74,store,35,170,33,2025-12-15,2025-12-24 20:51:55
5381,121,store,35,100,3,2025-11-27,2025-12-24 20:51:55
5382,142,store,35,205,0,2025-12-18,2025-12-24 20:51:55
5383,52,store,35,61,0,2025-11-28,2025-12-24 20:51:55
5384,144,store,35,39,7,2025-11-29,2025-12-24 20:51:55
5385,7,store,35,44,2,2025-11-26,2025-12-24 20:51:55
5386,4,store,35,97,17,2025-11-25,2025-12-24 20:51:55
5387,94,store,35,173,25,2025-11-25,2025-12-24 20:51:55
5388,31,store,35,50,1,2025-11-28,2025-12-24 20:51:55
5389,138,store,35,65,12,2025-12-22,2025-12-24 20:51:55
5390,35,store,35,185,9,2025-12-17,2025-12-24 20:51:55
5391,136,store,35,143,1,2025-12-05,2025-12-24 20:51:55
5392,103,store,35,130,22,2025-12-10,2025-12-24 20:51:55
5393,150,store,35,155,26,2025-12-19,2025-12-24 20:51:55
5394,24,store,35,117,18,2025-12-19,2025-12-24 20:51:55
5395,10,store,35,58,3,2025-12-12,2025-12-24 20:51:55
5396,71,store,35,188,23,2025-11-30,2025-12-24 20:51:55
5397,107,store,35,45,2,2025-12-11,2025-12-24 20:51:55
5398,2,store,35,25,2,2025-11-29,2025-12-24 20:51:55
5399,57,store,35,100,17,2025-12-19,2025-12-24 20:51:55
5400,100,store,35,82,13,2025-12-16,2025-12-24 20:51:55
5401,122,store,35,65,4,2025-12-12,2025-12-24 20:51:55
5402,50,store,35,132,0,2025-12-19,2025-12-24 20:51:55
5403,9,store,35,206,28,2025-12-07,2025-12-24 20:51:55
5404,98,store,35,192,25,2025-12-20,2025-12-24 20:51:55
5405,14,store,35,71,4,2025-12-05,2025-12-24 20:51:55
5406,37,store,35,171,13,2025-11-28,2025-12-24 20:51:55
5407,120,store,35,34,2,2025-12-20,2025-12-24 20:51:55
5408,28,store,35,168,7,2025-12-16,2025-12-24 20:51:55
5409,70,store,35,150,21,2025-12-12,2025-12-24 20:51:55
5410,109,store,35,146,1,2025-11-30,2025-12-24 20:51:55
5411,132,store,35,67,10,2025-11-30,2025-12-24 20:51:55
5412,20,store,35,139,8,2025-12-09,2025-12-24 20:51:55
5413,123,store,35,118,23,2025-12-11,2025-12-24 20:51:55
5414,95,store,35,167,18,2025-12-01,2025-12-24 20:51:55
5415,33,store,35,108,17,2025-12-16,2025-12-24 20:51:55
5416,47,store,35,108,2,2025-12-18,2025-12-24 20:51:55
5417,65,store,35,173,3,2025-12-11,2025-12-24 20:51:55
5418,18,store,35,68,9,2025-11-26,2025-12-24 20:51:55
5419,149,store,35,167,10,2025-12-07,2025-12-24 20:51:55
5420,101,store,35,97,7,2025-12-16,2025-12-24 20:51:55
5421,23,store,35,197,31,2025-12-05,2025-12-24 20:51:55
5422,96,store,35,42,2,2025-11-28,2025-12-24 20:51:55
5423,113,store,35,125,1,2025-12-22,2025-12-24 20:51:55
5424,8,store,35,130,21,2025-12-20,2025-12-24 20:51:55
5425,16,store,35,120,1,2025-12-16,2025-12-24 20:51:55
5426,92,store,35,28,1,2025-12-14,2025-12-24 20:51:55
5427,21,store,35,88,1,2025-12-11,2025-12-24 20:51:55
5428,85,store,35,158,11,2025-11-24,2025-12-24 20:51:55
5429,30,store,35,201,21,2025-12-16,2025-12-24 20:51:55
5430,55,store,35,31,1,2025-12-13,2025-12-24 20:51:55
5431,93,store,35,125,6,2025-12-10,2025-12-24 20:51:55
5432,43,store,35,11,2,2025-12-02,2025-12-24 20:51:55
5433,112,store,35,21,2,2025-12-18,2025-12-24 20:51:55
5434,61,store,35,123,18,2025-11-24,2025-12-24 20:51:55
5435,44,store,35,53,1,2025-12-18,2025-12-24 20:51:55
5436,59,store,35,117,21,2025-12-03,2025-12-24 20:51:55
5437,140,store,35,23,0,2025-11-24,2025-12-24 20:51:55
5438,147,store,35,24,2,2025-12-21,2025-12-24 20:51:55
5439,87,store,35,189,12,2025-12-15,2025-12-24 20:51:55
5440,128,store,35,55,0,2025-11-24,2025-12-24 20:51:55
5441,73,store,35,184,0,2025-12-11,2025-12-24 20:51:55
5442,29,store,35,208,34,2025-11-25,2025-12-24 20:51:55
5443,143,store,35,45,4,2025-12-18,2025-12-24 20:51:55
5444,137,store,35,165,4,2025-12-03,2025-12-24 20:51:55
5445,48,store,35,129,9,2025-12-16,2025-12-24 20:51:55
5446,80,store,35,106,6,2025-12-21,2025-12-24 20:51:55
5447,130,store,35,26,2,2025-12-17,2025-12-24 20:51:55
5448,90,store,35,179,24,2025-12-21,2025-12-24 20:51:55
5449,148,store,35,58,7,2025-12-06,2025-12-24 20:51:55
5450,41,store,35,12,2,2025-12-08,2025-12-24 20:51:55
5451,117,store,35,205,16,2025-12-02,2025-12-24 20:51:55
5452,39,store,35,44,3,2025-12-16,2025-12-24 20:51:55
5453,25,store,35,209,39,2025-12-07,2025-12-24 20:51:55
5454,11,store,35,157,27,2025-12-19,2025-12-24 20:51:55
5455,81,store,35,12,2,2025-12-15,2025-12-24 20:51:55
5456,51,store,35,74,2,2025-12-07,2025-12-24 20:51:55
5457,77,store,35,180,5,2025-11-26,2025-12-24 20:51:55
5458,110,store,35,102,8,2025-12-13,2025-12-24 20:51:55
5459,131,store,35,119,16,2025-12-03,2025-12-24 20:51:55
5460,5,store,35,199,26,2025-12-12,2025-12-24 20:51:55
5461,124,store,35,44,1,2025-12-19,2025-12-24 20:51:55
5462,22,store,35,52,4,2025-12-10,2025-12-24 20:51:55
5463,115,store,35,149,21,2025-12-16,2025-12-24 20:51:55
5464,118,store,35,117,5,2025-12-13,2025-12-24 20:51:55
5465,26,store,35,65,8,2025-12-23,2025-12-24 20:51:55
5466,15,store,35,74,5,2025-12-22,2025-12-24 20:51:55
5467,32,store,35,51,0,2025-12-02,2025-12-24 20:51:55
5468,45,store,35,207,18,2025-12-17,2025-12-24 20:51:55
5469,1,store,35,92,4,2025-12-08,2025-12-24 20:51:55
5470,68,store,35,49,7,2025-12-11,2025-12-24 20:51:55
5471,116,store,35,95,1,2025-12-15,2025-12-24 20:51:55
5472,72,store,35,192,23,2025-12-07,2025-12-24 20:51:55
5473,6,store,35,24,0,2025-12-12,2025-12-24 20:51:55
5474,134,store,35,60,0,2025-11-30,2025-12-24 20:51:55
5475,66,store,35,63,3,2025-12-16,2025-12-24 20:51:55
5476,108,store,35,199,12,2025-11-29,2025-12-24 20:51:55
5477,99,store,35,130,12,2025-11-25,2025-12-24 20:51:55
5478,102,store,35,175,4,2025-12-16,2025-12-24 20:51:55
5479,76,store,35,123,0,2025-12-19,2025-12-24 20:51:55
5480,129,store,35,29,5,2025-12-05,2025-12-24 20:51:55
5481,106,store,35,189,4,2025-12-11,2025-12-24 20:51:55
5482,60,store,35,150,26,2025-11-28,2025-12-24 20:51:55
5483,141,store,35,63,8,2025-12-05,2025-12-24 20:51:55
5484,83,store,35,40,4,2025-12-15,2025-12-24 20:51:55
5485,145,store,35,124,23,2025-12-13,2025-12-24 20:51:55
5486,27,store,35,121,8,2025-12-15,2025-12-24 20:51:55
5487,19,store,35,85,3,2025-12-02,2025-12-24 20:51:55
5488,17,store,35,43,7,2025-11-30,2025-12-24 20:51:55
5489,78,store,35,83,6,2025-12-20,2025-12-24 20:51:55
5490,62,store,35,164,5,2025-12-05,2025-12-24 20:51:55
5491,67,store,35,191,16,2025-12-13,2025-12-24 20:51:55
5492,121,store,36,170,20,2025-12-12,2025-12-24 20:51:55
5493,56,store,36,194,0,2025-12-03,2025-12-24 20:51:55
5494,129,store,36,154,15,2025-12-22,2025-12-24 20:51:55
5495,16,store,36,186,10,2025-12-17,2025-12-24 20:51:55
5496,108,store,36,99,16,2025-11-29,2025-12-24 20:51:55
5497,75,store,36,15,2,2025-12-13,2025-12-24 20:51:55
5498,59,store,36,203,37,2025-12-14,2025-12-24 20:51:55
5499,72,store,36,170,20,2025-11-27,2025-12-24 20:51:55
5500,31,store,36,13,0,2025-12-01,2025-12-24 20:51:55
5501,138,store,36,86,1,2025-12-13,2025-12-24 20:51:55
5502,103,store,36,177,26,2025-11-29,2025-12-24 20:51:55
5503,25,store,36,95,15,2025-12-21,2025-12-24 20:51:55
5504,4,store,36,56,8,2025-12-15,2025-12-24 20:51:55
5505,100,store,36,183,18,2025-12-16,2025-12-24 20:51:55
5506,82,store,36,29,1,2025-11-24,2025-12-24 20:51:55
5507,144,store,36,179,0,2025-12-16,2025-12-24 20:51:55
5508,136,store,36,47,3,2025-12-15,2025-12-24 20:51:55
5509,33,store,36,116,10,2025-12-21,2025-12-24 20:51:55
5510,131,store,36,50,3,2025-12-20,2025-12-24 20:51:55
5511,62,store,36,29,2,2025-11-27,2025-12-24 20:51:55
5512,76,store,36,134,19,2025-11-24,2025-12-24 20:51:55
5513,22,store,36,121,2,2025-11-30,2025-12-24 20:51:55
5514,8,store,36,26,4,2025-11-30,2025-12-24 20:51:55
5515,2,store,36,102,2,2025-12-19,2025-12-24 20:51:55
5516,6,store,36,166,18,2025-12-08,2025-12-24 20:51:55
5517,115,store,36,71,8,2025-11-28,2025-12-24 20:51:55
5518,94,store,36,90,9,2025-12-10,2025-12-24 20:51:55
5519,21,store,36,21,2,2025-12-02,2025-12-24 20:51:55
5520,66,store,36,26,1,2025-11-30,2025-12-24 20:51:55
5521,109,store,36,18,1,2025-12-04,2025-12-24 20:51:55
5522,98,store,36,118,6,2025-12-07,2025-12-24 20:51:55
5523,101,store,36,18,2,2025-12-06,2025-12-24 20:51:55
5524,18,store,36,90,9,2025-12-19,2025-12-24 20:51:55
5525,146,store,36,121,14,2025-11-27,2025-12-24 20:51:55
5526,10,store,36,122,6,2025-12-05,2025-12-24 20:51:55
5527,110,store,36,180,21,2025-12-10,2025-12-24 20:51:55
5528,53,store,36,198,7,2025-12-14,2025-12-24 20:51:55
5529,64,store,36,116,0,2025-12-21,2025-12-24 20:51:55
5530,79,store,36,162,10,2025-12-02,2025-12-24 20:51:55
5531,36,store,36,124,22,2025-12-21,2025-12-24 20:51:55
5532,141,store,36,76,5,2025-11-29,2025-12-24 20:51:55
5533,104,store,36,164,12,2025-11-27,2025-12-24 20:51:55
5534,49,store,36,122,22,2025-12-16,2025-12-24 20:51:55
5535,89,store,36,39,3,2025-12-22,2025-12-24 20:51:55
5536,102,store,36,123,15,2025-12-15,2025-12-24 20:51:55
5537,15,store,36,87,8,2025-12-02,2025-12-24 20:51:55
5538,147,store,36,191,26,2025-12-08,2025-12-24 20:51:55
5539,107,store,36,190,24,2025-11-24,2025-12-24 20:51:55
5540,105,store,36,48,8,2025-12-07,2025-12-24 20:51:55
5541,134,store,36,136,15,2025-12-07,2025-12-24 20:51:55
5542,17,store,36,205,7,2025-11-30,2025-12-24 20:51:55
5543,90,store,36,185,7,2025-11-28,2025-12-24 20:51:55
5544,71,store,36,201,21,2025-12-13,2025-12-24 20:51:55
5545,124,store,36,185,7,2025-12-16,2025-12-24 20:51:55
5546,70,store,36,126,24,2025-12-05,2025-12-24 20:51:55
5547,43,store,36,106,15,2025-11-27,2025-12-24 20:51:55
5548,85,store,36,175,5,2025-11-25,2025-12-24 20:51:55
5549,126,store,36,192,0,2025-12-20,2025-12-24 20:51:55
5550,114,store,36,204,22,2025-12-20,2025-12-24 20:51:55
5551,7,store,36,193,1,2025-11-27,2025-12-24 20:51:55
5552,84,store,36,27,2,2025-11-27,2025-12-24 20:51:55
5553,96,store,36,117,1,2025-12-11,2025-12-24 20:51:55
5554,99,store,36,138,25,2025-11-30,2025-12-24 20:51:55
5555,143,store,36,189,30,2025-12-14,2025-12-24 20:51:55
5556,127,store,36,167,31,2025-11-24,2025-12-24 20:51:55
5557,51,store,36,61,11,2025-12-12,2025-12-24 20:51:55
5558,88,store,36,112,16,2025-12-18,2025-12-24 20:51:55
5559,150,store,36,33,0,2025-12-01,2025-12-24 20:51:55
5560,48,store,36,83,6,2025-12-05,2025-12-24 20:51:55
5561,40,store,36,162,6,2025-12-15,2025-12-24 20:51:55
5562,95,store,36,40,1,2025-12-19,2025-12-24 20:51:55
5563,140,store,36,117,14,2025-12-06,2025-12-24 20:51:55
5564,97,store,36,99,7,2025-12-05,2025-12-24 20:51:55
5565,67,store,36,95,2,2025-12-10,2025-12-24 20:51:55
5566,55,store,36,209,24,2025-12-13,2025-12-24 20:51:55
5567,73,store,36,21,4,2025-12-08,2025-12-24 20:51:55
5568,3,store,36,31,5,2025-11-30,2025-12-24 20:51:55
5569,125,store,36,128,5,2025-11-28,2025-12-24 20:51:55
5570,137,store,36,106,14,2025-11-26,2025-12-24 20:51:55
5571,28,store,36,69,9,2025-12-13,2025-12-24 20:51:55
5572,38,store,36,17,1,2025-12-12,2025-12-24 20:51:55
5573,68,store,36,25,2,2025-12-07,2025-12-24 20:51:55
5574,24,store,36,49,5,2025-12-19,2025-12-24 20:51:55
5575,46,store,36,197,6,2025-11-28,2025-12-24 20:51:55
5576,77,store,36,74,2,2025-11-30,2025-12-24 20:51:55
5577,87,store,36,82,6,2025-12-22,2025-12-24 20:51:55
5578,91,store,36,151,23,2025-12-01,2025-12-24 20:51:55
5579,132,store,36,28,4,2025-12-08,2025-12-24 20:51:55
5580,12,store,36,197,14,2025-12-14,2025-12-24 20:51:55
5581,63,store,36,190,10,2025-12-04,2025-12-24 20:51:55
5582,120,store,36,161,12,2025-12-13,2025-12-24 20:51:55
5583,102,store,37,69,10,2025-12-10,2025-12-24 20:51:55
5584,114,store,37,114,19,2025-12-12,2025-12-24 20:51:55
5585,139,store,37,165,16,2025-12-04,2025-12-24 20:51:55
5586,133,store,37,174,3,2025-12-17,2025-12-24 20:51:55
5587,124,store,37,31,1,2025-11-24,2025-12-24 20:51:55
5588,88,store,37,191,11,2025-12-05,2025-12-24 20:51:55
5589,27,store,37,152,23,2025-12-07,2025-12-24 20:51:55
5590,131,store,37,37,1,2025-11-26,2025-12-24 20:51:55
5591,55,store,37,130,17,2025-11-25,2025-12-24 20:51:55
5592,18,store,37,82,8,2025-11-30,2025-12-24 20:51:55
5593,122,store,37,17,2,2025-12-12,2025-12-24 20:51:55
5594,12,store,37,51,2,2025-12-22,2025-12-24 20:51:55
5595,121,store,37,98,8,2025-12-02,2025-12-24 20:51:55
5596,1,store,37,168,23,2025-11-25,2025-12-24 20:51:55
5597,61,store,37,97,12,2025-12-06,2025-12-24 20:51:55
5598,117,store,37,103,7,2025-12-02,2025-12-24 20:51:55
5599,28,store,37,191,19,2025-12-04,2025-12-24 20:51:55
5600,128,store,37,82,9,2025-11-25,2025-12-24 20:51:55
5601,38,store,37,15,1,2025-12-21,2025-12-24 20:51:55
5602,57,store,37,203,27,2025-12-22,2025-12-24 20:51:55
5603,73,store,37,35,2,2025-12-16,2025-12-24 20:51:55
5604,34,store,37,15,1,2025-11-29,2025-12-24 20:51:55
5605,94,store,37,169,27,2025-12-03,2025-12-24 20:51:55
5606,150,store,37,181,7,2025-12-23,2025-12-24 20:51:55
5607,33,store,37,29,5,2025-11-27,2025-12-24 20:51:55
5608,87,store,37,168,19,2025-12-02,2025-12-24 20:51:55
5609,127,store,37,76,7,2025-12-13,2025-12-24 20:51:55
5610,120,store,37,123,6,2025-12-04,2025-12-24 20:51:55
5611,149,store,37,174,2,2025-12-02,2025-12-24 20:51:55
5612,85,store,37,177,33,2025-12-23,2025-12-24 20:51:55
5613,39,store,37,51,8,2025-12-06,2025-12-24 20:51:55
5614,90,store,37,197,5,2025-12-06,2025-12-24 20:51:55
5615,7,store,37,101,1,2025-12-14,2025-12-24 20:51:55
5616,32,store,37,147,4,2025-11-25,2025-12-24 20:51:55
5617,79,store,37,139,26,2025-11-27,2025-12-24 20:51:55
5618,137,store,37,61,1,2025-11-30,2025-12-24 20:51:55
5619,84,store,37,98,11,2025-11-25,2025-12-24 20:51:55
5620,65,store,37,51,2,2025-12-05,2025-12-24 20:51:55
5621,99,store,37,88,8,2025-12-21,2025-12-24 20:51:55
